County,Date,Temperature,Precipitation,Wind,Gust Wind
El Dorado,2014-06,73.6,0.0,8.75,1.78
El Dorado,2014-07,76.28,0.0,8.78,0.6
El Dorado,2014-08,73.43,0.0,8.57,0.85
El Dorado,2014-09,72.4,0.01,6.82,0.31
El Dorado,2014-10,65.73,0.01,5.67,1.24
El Dorado,2014-11,53.38,0.06,4.38,0.37
El Dorado,2014-12,51.59,0.26,7.43,2.25
El Dorado,2015-01,46.35,0.0,3.29,0.06
El Dorado,2015-02,53.29,0.09,5.9,2.0
El Dorado,2015-03,59.4,0.0,5.3,0.54
El Dorado,2015-04,60.66,0.05,8.11,2.66
El Dorado,2015-05,63.17,0.0,10.12,2.47
El Dorado,2015-06,75.11,0.0,8.3,0.91
El Dorado,2015-07,75.46,0.0,9.69,1.36
El Dorado,2015-08,74.49,0.0,8.32,0.52
El Dorado,2015-09,71.88,0.0,6.94,1.16
El Dorado,2015-10,67.87,0.0,5.97,0.7
El Dorado,2015-11,48.95,0.06,5.97,0.8
El Dorado,2015-12,46.13,0.04,7.11,2.32
El Dorado,2016-01,49.2,0.16,7.75,3.57
El Dorado,2016-02,52.62,0.03,5.61,1.14
El Dorado,2016-03,56.31,0.2,8.53,2.61
El Dorado,2016-04,62.07,0.02,8.67,2.68
El Dorado,2016-05,67.65,0.02,7.65,1.05
El Dorado,2016-06,74.32,0.0,8.4,0.57
El Dorado,2016-07,75.22,0.0,9.44,0.71
El Dorado,2016-08,72.6,0.0,8.91,0.2
El Dorado,2016-09,70.26,0.0,7.25,0.58
El Dorado,2016-10,61.85,0.08,7.2,1.03
El Dorado,2016-11,53.16,0.05,5.0,0.02
El Dorado,2016-12,43.93,0.09,6.06,1.26
El Dorado,2017-01,46.01,0.3,9.47,4.63
El Dorado,2017-02,51.93,0.23,9.64,3.89
El Dorado,2017-03,55.92,0.07,7.79,2.31
El Dorado,2017-04,58.53,0.1,8.36,1.8
El Dorado,2017-05,66.96,0.0,8.68,1.85
El Dorado,2017-06,74.33,0.01,8.36,0.61
El Dorado,2017-07,78.16,0.0,8.45,0.2
El Dorado,2017-08,76.11,0.0,8.7,0.23
El Dorado,2017-09,72.76,0.0,7.44,0.74
El Dorado,2017-10,62.54,0.01,6.92,2.3
El Dorado,2017-11,53.93,0.07,6.09,0.13
El Dorado,2017-12,44.38,0.0,5.11,1.76
El Dorado,2018-01,48.59,0.14,5.24,0.13
El Dorado,2018-02,48.48,0.01,7.18,2.14
El Dorado,2018-03,52.32,0.17,7.84,1.99
El Dorado,2018-04,58.76,0.06,7.61,1.39
El Dorado,2018-05,65.13,0.01,9.77,2.39
El Dorado,2018-06,72.53,0.0,9.07,0.96
El Dorado,2018-07,77.06,0.0,8.33,0.12
El Dorado,2018-08,72.95,0.0,8.02,0.34
El Dorado,2018-09,69.76,0.0,6.68,0.14
El Dorado,2018-10,63.73,0.05,6.59,1.12
El Dorado,2018-11,52.51,0.11,6.04,1.66
El Dorado,2018-12,47.31,0.07,6.8,0.96
El Dorado,2019-01,48.66,0.15,7.2,2.93
El Dorado,2019-02,47.02,0.28,10.43,4.53
El Dorado,2019-03,52.93,0.12,7.78,1.61
El Dorado,2019-04,61.93,0.01,8.51,1.65
El Dorado,2019-05,62.13,0.08,9.15,1.5
El Dorado,2019-06,73.97,0.0,8.46,1.75
El Dorado,2019-07,75.38,0.0,8.64,0.4
El Dorado,2019-08,76.73,0.0,7.76,0.31
El Dorado,2019-09,70.69,0.01,7.41,0.46
El Dorado,2019-10,61.14,0.0,7.13,3.05
El Dorado,2019-11,53.81,0.01,4.86,1.84
El Dorado,2019-12,48.9,0.18,6.21,0.87
El Dorado,2020-01,47.64,0.04,6.32,0.12
El Dorado,2020-02,52.31,0.0,7.11,2.22
El Dorado,2020-03,52.99,0.05,7.84,1.55
El Dorado,2020-04,60.9,0.03,7.81,1.13
El Dorado,2020-05,68.71,0.01,8.28,1.21
El Dorado,2020-06,74.13,0.0,9.0,2.05
El Dorado,2020-07,75.27,0.0,9.02,0.35
El Dorado,2020-08,78.33,0.0,7.53,0.46
El Dorado,2020-09,74.01,0.0,6.67,0.98
El Dorado,2020-10,66.68,0.0,5.48,0.99
El Dorado,2020-11,51.31,0.02,5.42,0.68
El Dorado,2020-12,46.55,0.04,5.75,0.66
El Dorado,2021-01,48.19,0.08,7.55,3.44
El Dorado,2021-02,51.59,0.03,7.32,1.88
El Dorado,2021-03,53.07,0.05,8.03,2.0
El Dorado,2021-04,61.49,0.0,8.11,0.87
El Dorado,2021-05,69.05,0.0,10.03,4.48
El Dorado,2021-06,74.39,0.0,9.5,0.99
El Dorado,2021-07,76.75,0.0,9.34,0.33
El Dorado,2021-08,75.15,0.0,7.67,0.41
El Dorado,2021-09,72.87,0.0,7.23,0.92
El Dorado,2021-10,61.67,0.16,7.81,2.8
El Dorado,2021-11,52.98,0.02,4.41,0.81
El Dorado,2021-12,45.59,0.19,6.99,2.57
Fresno,2010-01,47.87,0.0,4.38,0.7
Fresno,2010-02,51.41,0.0,3.5,0.15
Fresno,2010-03,55.25,0.0,5.28,1.05
Fresno,2010-04,57.37,0.0,6.23,1.49
Fresno,2010-05,64.98,0.0,8.2,2.65
Fresno,2010-06,77.68,0.0,9.1,2.45
Fresno,2010-07,83.24,0.0,7.2,0.14
Fresno,2010-08,79.71,0.0,6.51,0.15
Fresno,2010-09,76.39,0.0,5.07,0.3
Fresno,2010-10,67.23,0.0,4.69,0.4
Fresno,2010-11,52.75,0.0,3.61,0.17
Fresno,2010-12,50.32,0.0,3.93,0.23
Fresno,2011-01,45.52,0.0,2.52,0.0
Fresno,2011-02,48.84,0.0,4.29,0.66
Fresno,2011-03,54.98,0.0,6.32,1.36
Fresno,2011-04,60.54,0.0,7.3,2.09
Fresno,2011-05,65.12,0.0,7.9,2.0
Fresno,2011-06,74.75,0.0,7.6,0.99
Fresno,2011-07,81.77,0.0,7.32,0.26
Fresno,2011-08,82.23,0.0,6.04,0.11
Fresno,2011-09,80.07,0.0,5.22,0.16
Fresno,2011-10,67.05,0.0,3.61,0.2
Fresno,2011-11,52.13,0.0,3.26,0.21
Fresno,2011-12,43.99,0.0,2.11,0.55
Fresno,2012-01,48.28,0.0,2.9,0.24
Fresno,2012-02,52.0,0.0,4.2,0.52
Fresno,2012-03,55.85,0.0,5.76,1.38
Fresno,2012-04,62.78,0.0,6.45,1.66
Fresno,2012-05,72.29,0.0,8.07,1.89
Fresno,2012-06,78.04,0.0,9.03,3.0
Fresno,2012-07,83.3,0.0,6.69,0.35
Fresno,2012-08,85.92,0.0,6.36,0.17
Fresno,2012-09,80.89,0.0,4.5,0.0
Fresno,2012-10,68.35,0.0,4.18,0.11
Fresno,2012-11,57.02,0.0,3.12,0.15
Fresno,2012-12,50.19,0.0,4.62,0.31
Fresno,2013-01,46.19,0.0,2.77,0.26
Fresno,2013-02,50.3,0.0,2.97,0.24
Fresno,2013-03,61.79,0.0,4.93,0.49
Fresno,2013-04,67.43,0.0,6.92,1.75
Fresno,2013-05,73.01,0.0,8.81,2.07
Fresno,2013-06,81.11,0.0,8.73,1.66
Fresno,2013-07,86.94,0.0,6.76,0.24
Fresno,2013-08,82.81,0.0,7.27,0.61
Fresno,2013-09,77.34,0.0,6.63,0.82
Fresno,2013-10,65.72,0.0,3.45,0.11
Fresno,2013-11,57.39,0.0,2.49,0.0
Fresno,2013-12,46.43,0.0,2.29,0.0
Fresno,2014-01,52.0,0.0,2.44,0.0
Fresno,2014-02,55.88,0.0,4.91,0.44
Fresno,2014-03,61.76,0.01,5.88,0.87
Fresno,2014-04,66.67,0.03,6.96,0.85
Fresno,2014-05,74.42,0.0,8.94,1.66
Fresno,2014-06,81.41,0.0,8.17,0.81
Fresno,2014-07,86.61,0.0,7.37,0.12
Fresno,2014-08,84.18,0.0,6.58,0.2
Fresno,2014-09,80.25,0.01,6.27,0.16
Fresno,2014-10,71.35,0.0,4.42,0.33
Fresno,2014-11,56.61,0.03,3.06,0.0
Fresno,2014-12,51.04,0.07,4.04,0.09
Fresno,2015-01,47.56,0.01,2.36,0.0
Fresno,2015-02,55.62,0.04,3.91,0.07
Fresno,2015-03,63.72,0.0,5.45,0.48
Fresno,2015-04,64.32,0.04,6.98,1.08
Fresno,2015-05,68.4,0.02,7.63,0.58
Fresno,2015-06,82.47,0.0,7.55,0.5
Fresno,2015-07,82.9,0.01,8.13,0.61
Fresno,2015-08,82.16,0.0,7.61,0.36
Fresno,2015-09,78.21,0.0,5.81,0.27
Fresno,2015-10,70.58,0.02,4.85,0.09
Fresno,2015-11,50.98,0.06,3.66,0.17
Fresno,2015-12,45.16,0.1,4.11,0.04
Fresno,2016-01,49.29,0.12,4.53,0.2
Fresno,2016-02,54.41,0.04,3.33,0.11
Fresno,2016-03,58.34,0.09,5.74,0.6
Fresno,2016-04,64.51,0.04,7.22,1.56
Fresno,2016-05,71.12,0.01,7.76,1.07
Fresno,2016-06,81.07,0.0,8.66,0.53
Fresno,2016-07,84.1,0.0,7.81,0.25
Fresno,2016-08,82.34,0.0,6.88,0.03
Fresno,2016-09,76.05,0.0,5.59,0.24
Fresno,2016-10,65.88,0.02,6.08,0.78
Fresno,2016-11,56.39,0.05,4.21,0.46
Fresno,2016-12,46.38,0.08,3.93,0.12
Fresno,2017-01,47.89,0.18,5.51,0.32
Fresno,2017-02,53.76,0.09,7.01,0.43
Fresno,2017-03,58.44,0.03,5.4,1.17
Fresno,2017-04,61.82,0.11,8.32,2.15
Fresno,2017-05,70.99,0.0,7.97,1.07
Fresno,2017-06,80.76,0.0,8.38,0.72
Fresno,2017-07,86.62,0.0,7.37,0.21
Fresno,2017-08,84.83,0.0,6.97,0.1
Fresno,2017-09,76.74,0.01,6.47,0.33
Fresno,2017-10,65.21,0.0,4.11,0.4
Fresno,2017-11,57.36,0.01,4.12,0.2
Fresno,2017-12,46.8,0.0,2.62,0.2
Fresno,2018-01,51.55,0.04,4.07,0.26
Fresno,2018-02,52.45,0.01,4.29,0.46
Fresno,2018-03,56.43,0.14,6.39,0.67
Fresno,2018-04,64.47,0.02,7.49,1.61
Fresno,2018-05,70.92,0.0,8.53,0.84
Fresno,2018-06,79.65,0.0,7.93,0.75
Fresno,2018-07,87.96,0.0,7.75,0.19
Fresno,2018-08,82.8,0.0,7.35,0.12
Fresno,2018-09,77.57,0.0,6.02,0.03
Fresno,2018-10,67.47,0.0,4.33,0.12
Fresno,2018-11,54.45,0.06,2.91,0.02
Fresno,2018-12,49.25,0.02,2.86,0.05
Fresno,2019-01,51.43,0.07,4.45,0.3
Fresno,2019-02,49.1,0.12,6.77,0.98
Fresno,2019-03,56.9,0.04,6.32,0.62
Fresno,2019-04,66.97,0.01,6.96,1.28
Fresno,2019-05,66.34,0.08,7.26,0.54
Fresno,2019-06,80.83,0.0,8.09,0.67
Fresno,2019-07,84.35,0.0,7.88,0.25
Fresno,2019-08,84.49,0.0,7.54,0.11
Fresno,2019-09,76.9,0.0,6.93,0.44
Fresno,2019-10,64.96,0.0,4.44,0.1
Fresno,2019-11,56.86,0.02,3.69,0.27
Fresno,2019-12,50.51,0.08,4.35,0.12
Fresno,2020-01,47.8,0.02,3.57,0.1
Fresno,2020-02,54.38,0.0,3.56,0.27
Fresno,2020-03,56.05,0.07,5.95,0.29
Fresno,2020-04,64.04,0.06,7.16,0.81
Fresno,2020-05,73.48,0.0,8.18,1.09
Fresno,2020-06,79.88,0.0,8.44,1.54
Fresno,2020-07,84.82,0.0,7.56,0.19
Fresno,2020-08,85.88,0.0,6.68,0.08
Fresno,2020-09,79.37,0.0,4.68,0.05
Fresno,2020-10,70.69,0.0,3.51,0.0
Fresno,2020-11,54.38,0.01,3.6,0.08
Fresno,2020-12,47.91,0.04,3.76,0.03
Fresno,2021-01,49.31,0.11,4.4,0.2
Fresno,2021-02,53.55,0.01,5.22,0.33
Fresno,2021-03,55.98,0.04,5.65,0.76
Fresno,2021-04,65.8,0.01,6.4,0.35
Fresno,2021-05,73.55,0.0,8.68,1.53
Fresno,2021-06,82.56,0.0,8.46,0.67
Fresno,2021-07,88.67,0.0,7.64,0.32
Fresno,2021-08,84.74,0.0,6.68,0.23
Fresno,2021-09,79.28,0.0,5.83,0.15
Fresno,2021-10,64.57,0.04,5.27,0.93
Fresno,2021-11,55.61,0.01,3.35,0.0
Fresno,2021-12,47.46,0.12,5.07,0.12
Glenn,2010-01,47.3,0.0,6.47,3.06
Glenn,2010-02,50.96,0.0,6.04,1.67
Glenn,2010-03,52.56,0.0,7.54,1.99
Glenn,2010-04,54.82,0.0,8.36,3.41
Glenn,2010-05,60.66,0.0,8.59,3.16
Glenn,2010-06,71.98,0.0,9.37,2.91
Glenn,2010-07,72.91,0.0,8.94,0.63
Glenn,2010-08,70.39,0.0,8.83,1.18
Glenn,2010-09,70.75,0.0,6.06,0.48
Glenn,2010-10,63.27,0.0,6.84,1.19
Glenn,2010-11,51.77,0.0,6.96,1.52
Glenn,2010-12,49.6,0.0,6.4,2.14
Glenn,2011-01,44.34,0.0,4.18,0.32
Glenn,2011-02,47.08,0.0,8.47,4.5
Glenn,2011-03,52.56,0.0,9.03,3.79
Glenn,2011-04,57.31,0.0,8.75,3.15
Glenn,2011-05,60.5,0.0,9.38,2.88
Glenn,2011-06,68.59,0.0,7.77,1.48
Glenn,2011-07,73.49,0.0,8.22,0.73
Glenn,2011-08,72.72,0.0,7.18,0.2
Glenn,2011-09,73.24,0.0,6.03,0.53
Glenn,2011-10,63.04,0.0,5.07,0.47
Glenn,2011-11,50.55,0.0,6.33,1.76
Glenn,2011-12,44.62,0.0,5.69,1.81
Glenn,2012-01,46.81,0.0,6.12,2.41
Glenn,2012-02,50.67,0.0,7.51,2.69
Glenn,2012-03,52.96,0.0,8.95,3.28
Glenn,2012-04,59.76,0.0,7.1,1.49
Glenn,2012-05,67.9,0.0,8.5,2.64
Glenn,2012-06,72.26,0.0,9.31,2.81
Glenn,2012-07,74.48,0.0,8.54,1.52
Glenn,2012-08,75.63,0.0,7.69,0.84
Glenn,2012-09,72.09,0.0,5.55,0.0
Glenn,2012-10,64.08,0.0,6.18,0.87
Glenn,2012-11,54.11,0.0,5.57,2.61
Glenn,2012-12,47.51,0.0,7.37,2.73
Glenn,2013-01,42.76,0.0,3.5,0.06
Glenn,2013-02,48.37,0.0,6.21,1.33
Glenn,2013-03,56.37,0.0,6.63,1.52
Glenn,2013-04,63.09,0.0,9.23,5.32
Glenn,2013-05,67.72,0.0,9.32,2.44
Glenn,2013-06,73.54,0.0,8.03,1.08
Glenn,2013-07,75.33,0.0,9.07,1.01
Glenn,2013-08,73.22,0.0,8.5,0.28
Glenn,2013-09,69.97,0.0,8.46,1.23
Glenn,2013-10,60.78,0.0,5.89,1.94
Glenn,2013-11,53.28,0.0,5.73,2.07
Glenn,2013-12,42.7,0.0,4.65,1.31
Glenn,2014-01,48.17,0.0,3.75,0.48
Glenn,2014-02,52.68,0.0,7.51,2.61
Glenn,2014-03,57.46,0.0,7.98,2.53
Glenn,2014-04,61.02,0.05,6.6,1.23
Glenn,2014-05,68.91,0.01,8.08,2.28
Glenn,2014-06,73.6,0.0,8.75,1.78
Glenn,2014-07,76.28,0.0,8.78,0.6
Glenn,2014-08,73.43,0.0,8.57,0.85
Glenn,2014-09,72.4,0.01,6.82,0.31
Glenn,2014-10,65.73,0.01,5.67,1.24
Glenn,2014-11,53.38,0.06,4.38,0.37
Glenn,2014-12,51.59,0.26,7.43,2.25
Glenn,2015-01,46.35,0.0,3.29,0.06
Glenn,2015-02,53.29,0.09,5.9,2.0
Glenn,2015-03,59.4,0.0,5.3,0.54
Glenn,2015-04,60.66,0.05,8.11,2.66
Glenn,2015-05,63.17,0.0,10.12,2.47
Glenn,2015-06,75.11,0.0,8.3,0.91
Glenn,2015-07,75.46,0.0,9.69,1.36
Glenn,2015-08,74.49,0.0,8.32,0.52
Glenn,2015-09,71.88,0.0,6.94,1.16
Glenn,2015-10,67.87,0.0,5.97,0.7
Glenn,2015-11,48.95,0.06,5.97,0.8
Glenn,2015-12,46.13,0.04,7.11,2.32
Glenn,2016-01,49.2,0.16,7.75,3.57
Glenn,2016-02,52.62,0.03,5.61,1.14
Glenn,2016-03,56.31,0.2,8.53,2.61
Glenn,2016-04,62.07,0.02,8.67,2.68
Glenn,2016-05,67.65,0.02,7.65,1.05
Glenn,2016-06,74.32,0.0,8.4,0.57
Glenn,2016-07,75.22,0.0,9.44,0.71
Glenn,2016-08,72.6,0.0,8.91,0.2
Glenn,2016-09,70.26,0.0,7.25,0.58
Glenn,2016-10,61.85,0.08,7.2,1.03
Glenn,2016-11,53.16,0.05,5.0,0.02
Glenn,2016-12,43.93,0.09,6.06,1.26
Glenn,2017-01,46.01,0.3,9.47,4.63
Glenn,2017-02,51.93,0.23,9.64,3.89
Glenn,2017-03,55.92,0.07,7.79,2.31
Glenn,2017-04,58.53,0.1,8.36,1.8
Glenn,2017-05,66.96,0.0,8.68,1.85
Glenn,2017-06,74.33,0.01,8.36,0.61
Glenn,2017-07,78.16,0.0,8.45,0.2
Glenn,2017-08,76.11,0.0,8.7,0.23
Glenn,2017-09,72.76,0.0,7.44,0.74
Glenn,2017-10,62.54,0.01,6.92,2.3
Glenn,2017-11,53.93,0.07,6.09,0.13
Glenn,2017-12,44.38,0.0,5.11,1.76
Glenn,2018-01,48.59,0.14,5.24,0.13
Glenn,2018-02,48.48,0.01,7.18,2.14
Glenn,2018-03,52.32,0.17,7.84,1.99
Glenn,2018-04,58.76,0.06,7.61,1.39
Glenn,2018-05,65.13,0.01,9.77,2.39
Glenn,2018-06,72.53,0.0,9.07,0.96
Glenn,2018-07,77.06,0.0,8.33,0.12
Glenn,2018-08,72.95,0.0,8.02,0.34
Glenn,2018-09,69.76,0.0,6.68,0.14
Glenn,2018-10,63.73,0.05,6.59,1.12
Glenn,2018-11,52.51,0.11,6.04,1.66
Glenn,2018-12,47.31,0.07,6.8,0.96
Glenn,2019-01,48.66,0.15,7.2,2.93
Glenn,2019-02,47.02,0.28,10.43,4.53
Glenn,2019-03,52.93,0.12,7.78,1.61
Glenn,2019-04,61.93,0.01,8.51,1.65
Glenn,2019-05,62.13,0.08,9.15,1.5
Glenn,2019-06,73.97,0.0,8.46,1.75
Glenn,2019-07,75.38,0.0,8.64,0.4
Glenn,2019-08,76.73,0.0,7.76,0.31
Glenn,2019-09,70.69,0.01,7.41,0.46
Glenn,2019-10,61.14,0.0,7.13,3.05
Glenn,2019-11,53.81,0.01,4.86,1.84
Glenn,2019-12,48.9,0.18,6.21,0.87
Glenn,2020-01,47.64,0.04,6.32,0.12
Glenn,2020-02,52.31,0.0,7.11,2.22
Glenn,2020-03,52.99,0.05,7.84,1.55
Glenn,2020-04,60.9,0.03,7.81,1.13
Glenn,2020-05,68.71,0.01,8.28,1.21
Glenn,2020-06,74.13,0.0,9.0,2.05
Glenn,2020-07,75.27,0.0,9.02,0.35
Glenn,2020-08,78.33,0.0,7.53,0.46
Glenn,2020-09,74.01,0.0,6.67,0.98
Glenn,2020-10,66.68,0.0,5.48,0.99
Glenn,2020-11,51.31,0.02,5.42,0.68
Glenn,2020-12,46.55,0.04,5.75,0.66
Glenn,2021-01,48.19,0.08,7.55,3.44
Glenn,2021-02,51.59,0.03,7.32,1.88
Glenn,2021-03,53.07,0.05,8.03,2.0
Glenn,2021-04,61.49,0.0,8.11,0.87
Glenn,2021-05,69.05,0.0,10.03,4.48
Glenn,2021-06,74.39,0.0,9.5,0.99
Glenn,2021-07,76.75,0.0,9.34,0.33
Glenn,2021-08,75.15,0.0,7.67,0.41
Glenn,2021-09,72.87,0.0,7.23,0.92
Glenn,2021-10,61.67,0.16,7.81,2.8
Glenn,2021-11,52.98,0.02,4.41,0.81
Glenn,2021-12,45.59,0.19,6.99,2.57
Humboldt,2010-01,50.61,0.0,5.94,4.02
Humboldt,2010-02,50.15,0.0,5.3,2.78
Humboldt,2010-03,46.56,0.0,5.87,2.52
Humboldt,2010-04,47.75,0.0,7.69,4.59
Humboldt,2010-05,49.62,0.0,5.93,2.01
Humboldt,2010-06,53.9,0.0,6.74,2.34
Humboldt,2010-07,52.88,0.0,4.62,0.94
Humboldt,2010-08,54.12,0.0,3.93,0.29
Humboldt,2010-09,54.85,0.0,3.43,0.43
Humboldt,2010-10,53.63,0.0,4.87,1.54
Humboldt,2010-11,47.17,0.0,4.55,1.01
Humboldt,2010-12,48.8,0.0,6.96,4.15
Humboldt,2011-01,46.44,0.0,3.76,0.64
Humboldt,2011-02,44.01,0.0,6.17,3.2
Humboldt,2011-03,48.64,0.0,8.17,4.52
Humboldt,2011-04,47.38,0.0,6.49,2.77
Humboldt,2011-05,49.75,0.0,6.18,2.1
Humboldt,2011-06,53.39,0.0,6.4,1.91
Humboldt,2011-07,54.36,0.0,4.89,0.91
Humboldt,2011-08,54.73,0.0,4.37,0.33
Humboldt,2011-09,54.25,0.0,3.91,0.62
Humboldt,2011-10,53.89,0.0,3.78,0.38
Humboldt,2011-11,48.11,0.0,4.86,1.62
Humboldt,2011-12,44.0,0.0,3.59,0.63
Humboldt,2012-01,45.83,0.0,5.05,2.1
Humboldt,2012-02,46.71,0.0,5.69,2.47
Humboldt,2012-03,46.65,0.0,8.43,5.68
Humboldt,2012-04,48.78,0.0,5.15,1.2
Humboldt,2012-05,50.02,0.0,6.01,2.08
Humboldt,2012-06,53.68,0.0,5.87,2.07
Humboldt,2012-07,54.97,0.0,4.67,1.05
Humboldt,2012-08,54.32,0.0,3.79,0.3
Humboldt,2012-09,51.36,0.0,3.24,0.21
Humboldt,2012-10,53.1,0.0,3.67,0.82
Humboldt,2012-11,51.85,0.0,5.7,3.22
Humboldt,2012-12,44.98,0.0,6.38,3.63
Humboldt,2013-01,41.72,0.0,2.9,0.34
Humboldt,2013-02,43.45,0.0,4.32,0.73
Humboldt,2013-03,45.92,0.0,5.11,1.4
Humboldt,2013-04,48.82,0.0,6.89,3.45
Humboldt,2013-05,52.29,0.0,5.76,1.16
Humboldt,2013-06,54.12,0.0,5.07,1.39
Humboldt,2013-07,53.67,0.0,4.46,0.77
Humboldt,2013-08,56.56,0.0,4.0,0.24
Humboldt,2013-09,58.51,0.0,5.01,1.18
Humboldt,2013-10,50.04,0.0,3.89,1.22
Humboldt,2013-11,48.93,0.0,3.77,0.26
Humboldt,2013-12,41.87,0.0,3.89,0.76
Humboldt,2014-01,47.37,0.0,3.21,0.21
Humboldt,2014-02,49.28,0.0,5.77,1.42
Humboldt,2014-03,51.21,0.13,6.77,1.53
Humboldt,2014-04,51.07,0.07,5.24,0.55
Humboldt,2014-05,55.16,0.03,6.36,0.78
Humboldt,2014-06,55.38,0.02,6.18,1.36
Humboldt,2014-07,57.42,0.0,5.19,0.29
Humboldt,2014-08,56.93,0.0,4.73,0.27
Humboldt,2014-09,57.6,0.11,4.44,0.46
Humboldt,2014-10,57.59,0.18,5.11,1.37
Humboldt,2014-11,53.39,0.17,4.51,0.42
Humboldt,2014-12,51.95,0.32,7.19,2.93
Humboldt,2015-01,49.09,0.07,3.72,0.18
Humboldt,2015-02,51.27,0.21,6.19,2.91
Humboldt,2015-03,49.95,0.12,4.66,0.42
Humboldt,2015-04,48.84,0.08,6.26,1.56
Humboldt,2015-05,51.38,0.0,6.16,0.86
Humboldt,2015-06,54.32,0.0,5.16,0.41
Humboldt,2015-07,59.39,0.0,4.85,0.52
Humboldt,2015-08,59.49,0.02,4.4,0.22
Humboldt,2015-09,56.05,0.02,4.52,0.48
Humboldt,2015-10,56.24,0.04,3.6,0.19
Humboldt,2015-11,48.72,0.17,5.14,1.12
Humboldt,2015-12,48.24,0.61,7.62,3.08
Humboldt,2016-01,50.43,0.4,7.08,2.93
Humboldt,2016-02,50.86,0.1,4.2,0.79
Humboldt,2016-03,51.95,0.34,7.54,3.52
Humboldt,2016-04,54.37,0.11,6.18,2.07
Humboldt,2016-05,54.39,0.02,5.68,1.17
Humboldt,2016-06,55.87,0.0,5.77,0.87
Humboldt,2016-07,56.68,0.02,4.73,0.46
Humboldt,2016-08,55.1,0.0,4.24,0.28
Humboldt,2016-09,54.93,0.0,4.74,0.5
Humboldt,2016-10,55.74,0.37,6.42,2.62
Humboldt,2016-11,53.26,0.26,6.08,2.43
Humboldt,2016-12,44.32,0.27,4.94,0.66
Humboldt,2017-01,44.33,0.36,6.95,2.93
Humboldt,2017-02,48.6,0.51,8.31,4.98
Humboldt,2017-03,49.85,0.33,6.28,2.09
Humboldt,2017-04,50.72,0.18,7.68,3.07
Humboldt,2017-05,51.42,0.04,6.95,2.96
Humboldt,2017-06,55.26,0.02,6.13,1.24
Humboldt,2017-07,55.59,0.0,5.25,0.27
Humboldt,2017-08,57.1,0.0,4.08,0.14
Humboldt,2017-09,58.35,0.02,4.18,0.24
Humboldt,2017-10,52.5,0.06,4.93,1.57
Humboldt,2017-11,50.93,0.26,5.88,1.25
Humboldt,2017-12,48.68,0.07,3.97,0.7
Humboldt,2018-01,51.4,0.29,5.22,1.58
Humboldt,2018-02,46.82,0.08,5.5,1.27
Humboldt,2018-03,49.16,0.29,6.54,1.88
Humboldt,2018-04,52.35,0.18,6.37,1.79
Humboldt,2018-05,54.28,0.03,5.91,0.97
Humboldt,2018-06,56.07,0.02,6.26,1.24
Humboldt,2018-07,55.52,0.0,4.6,0.63
Humboldt,2018-08,56.33,0.0,4.86,0.37
Humboldt,2018-09,53.76,0.01,4.56,0.23
Humboldt,2018-10,52.22,0.03,3.64,0.24
Humboldt,2018-11,49.24,0.18,4.61,0.75
Humboldt,2018-12,48.29,0.18,5.56,1.59
Humboldt,2019-01,49.61,0.27,5.92,2.45
Humboldt,2019-02,44.42,0.57,7.3,2.52
Humboldt,2019-03,47.84,0.18,5.52,1.36
Humboldt,2019-04,51.78,0.12,6.99,2.04
Humboldt,2019-05,50.91,0.1,6.44,1.78
Humboldt,2019-06,54.52,0.0,6.17,1.66
Humboldt,2019-07,59.17,0.0,5.81,0.47
Humboldt,2019-08,60.07,0.01,4.43,0.2
Humboldt,2019-09,58.56,0.11,4.56,0.34
Humboldt,2019-10,51.3,0.07,4.32,0.5
Humboldt,2019-11,47.25,0.06,4.37,1.93
Humboldt,2019-12,49.83,0.26,5.72,1.51
Humboldt,2020-01,49.72,0.3,6.06,1.64
Humboldt,2020-02,45.83,0.03,4.71,0.82
Humboldt,2020-03,46.97,0.08,5.8,1.02
Humboldt,2020-04,50.9,0.08,5.52,0.74
Humboldt,2020-05,53.19,0.18,6.19,1.57
Humboldt,2020-06,55.24,0.02,5.8,1.0
Humboldt,2020-07,57.94,0.0,5.49,0.73
Humboldt,2020-08,57.35,0.0,4.5,0.24
Humboldt,2020-09,58.98,0.03,3.62,0.2
Humboldt,2020-10,53.21,0.02,3.61,0.29
Humboldt,2020-11,46.89,0.11,4.65,0.95
Humboldt,2020-12,46.48,0.17,4.52,1.11
Humboldt,2021-01,48.07,0.22,6.39,2.5
Humboldt,2021-02,45.19,0.15,6.14,1.87
Humboldt,2021-03,44.17,0.14,7.16,3.36
Humboldt,2021-04,46.88,0.02,5.53,0.37
Humboldt,2021-05,50.44,0.01,6.48,2.04
Humboldt,2021-06,55.22,0.06,5.02,0.71
Humboldt,2021-07,55.26,0.0,5.3,0.3
Humboldt,2021-08,55.73,0.0,4.5,0.66
Humboldt,2021-09,54.7,0.06,4.07,0.23
Humboldt,2021-10,53.07,0.12,5.62,2.49
Humboldt,2021-11,51.41,0.13,4.45,1.39
Humboldt,2021-12,45.98,0.22,6.06,2.7
Imperial,2010-01,56.33,0.0,4.5,1.01
Imperial,2010-02,59.42,0.0,6.0,1.52
Imperial,2010-03,63.84,0.0,8.09,3.78
Imperial,2010-04,67.98,0.0,8.94,5.51
Imperial,2010-05,75.48,0.0,9.96,6.91
