County,Date,Temperature,Precipitation,Wind,Gust Wind
San Joaquin,2021-05,73.55,0.0,8.68,1.53
San Joaquin,2021-06,82.56,0.0,8.46,0.67
San Joaquin,2021-07,88.67,0.0,7.64,0.32
San Joaquin,2021-08,84.74,0.0,6.68,0.23
San Joaquin,2021-09,79.28,0.0,5.83,0.15
San Joaquin,2021-10,64.57,0.04,5.27,0.93
San Joaquin,2021-11,55.61,0.01,3.35,0.0
San Joaquin,2021-12,47.46,0.12,5.07,0.12
San Luis Obispo,2010-01,52.09,0.0,4.44,1.86
San Luis Obispo,2010-02,52.68,0.0,5.41,1.3
San Luis Obispo,2010-03,53.06,0.0,5.71,2.26
San Luis Obispo,2010-04,54.12,0.0,8.05,3.76
San Luis Obispo,2010-05,56.41,0.0,8.94,5.34
San Luis Obispo,2010-06,59.06,0.0,7.94,3.48
San Luis Obispo,2010-07,59.97,0.0,6.57,0.75
San Luis Obispo,2010-08,60.61,0.0,6.86,0.93
San Luis Obispo,2010-09,62.52,0.0,5.45,0.66
San Luis Obispo,2010-10,59.3,0.0,4.54,1.28
San Luis Obispo,2010-11,54.23,0.0,4.42,1.04
San Luis Obispo,2010-12,52.46,0.0,4.3,1.01
San Luis Obispo,2011-01,52.76,0.0,4.45,1.12
San Luis Obispo,2011-02,49.89,0.0,5.31,1.83
San Luis Obispo,2011-03,53.05,0.0,7.02,3.13
San Luis Obispo,2011-04,54.96,0.0,8.37,4.56
San Luis Obispo,2011-05,56.09,0.0,8.69,4.94
San Luis Obispo,2011-06,58.15,0.0,6.91,1.72
San Luis Obispo,2011-07,62.22,0.0,6.42,0.61
San Luis Obispo,2011-08,60.53,0.0,6.48,0.79
San Luis Obispo,2011-09,62.48,0.0,5.21,0.37
San Luis Obispo,2011-10,61.87,0.0,5.08,1.46
San Luis Obispo,2011-11,54.4,0.0,4.79,1.43
San Luis Obispo,2011-12,49.78,0.0,4.36,1.26
San Luis Obispo,2012-01,52.26,0.0,5.17,1.6
San Luis Obispo,2012-02,52.89,0.0,5.99,1.73
San Luis Obispo,2012-03,52.46,0.0,6.01,2.41
San Luis Obispo,2012-04,55.87,0.0,7.7,4.68
San Luis Obispo,2012-05,56.63,0.0,8.41,4.44
San Luis Obispo,2012-06,59.29,0.0,8.29,3.76
San Luis Obispo,2012-07,60.86,0.0,5.97,2.3
San Luis Obispo,2012-08,62.42,0.0,5.94,1.49
San Luis Obispo,2012-09,60.53,0.0,5.42,0.67
San Luis Obispo,2012-10,63.04,0.0,5.76,1.61
San Luis Obispo,2012-11,57.6,0.0,3.82,0.9
San Luis Obispo,2012-12,51.82,0.0,4.45,1.1
San Luis Obispo,2013-01,49.47,0.0,3.81,0.88
San Luis Obispo,2013-02,49.19,0.0,5.01,0.95
San Luis Obispo,2013-03,54.0,0.0,6.19,1.74
San Luis Obispo,2013-04,55.76,0.0,7.49,3.91
San Luis Obispo,2013-05,59.13,0.0,8.91,5.69
San Luis Obispo,2013-06,62.19,0.0,7.46,2.99
San Luis Obispo,2013-07,63.03,0.0,6.56,2.45
San Luis Obispo,2013-08,62.48,0.0,6.68,0.91
San Luis Obispo,2013-09,64.03,0.0,6.63,2.54
San Luis Obispo,2013-10,58.92,0.0,4.35,0.9
San Luis Obispo,2013-11,56.33,0.0,4.36,0.97
San Luis Obispo,2013-12,50.93,0.0,3.45,0.43
San Luis Obispo,2014-01,56.02,0.0,4.16,1.2
San Luis Obispo,2014-02,56.28,0.0,6.4,2.66
San Luis Obispo,2014-03,58.22,0.0,6.22,1.99
San Luis Obispo,2014-04,58.11,0.04,6.62,3.09
San Luis Obispo,2014-05,63.12,0.0,8.21,5.11
San Luis Obispo,2014-06,60.12,0.0,6.86,1.42
San Luis Obispo,2014-07,65.01,0.0,6.38,1.77
San Luis Obispo,2014-08,64.94,0.0,6.42,0.37
San Luis Obispo,2014-09,63.76,0.0,7.18,0.99
San Luis Obispo,2014-10,64.63,0.0,5.9,0.92
San Luis Obispo,2014-11,58.06,0.04,4.42,0.2
San Luis Obispo,2014-12,54.44,0.08,5.76,1.4
San Luis Obispo,2015-01,53.86,0.0,3.85,0.09
San Luis Obispo,2015-02,55.67,0.06,4.7,0.6
San Luis Obispo,2015-03,58.53,0.01,6.29,1.44
San Luis Obispo,2015-04,57.21,0.03,8.39,3.16
San Luis Obispo,2015-05,56.59,0.0,7.46,1.05
San Luis Obispo,2015-06,61.1,0.0,7.15,0.47
San Luis Obispo,2015-07,66.13,0.04,7.1,0.55
San Luis Obispo,2015-08,67.74,0.0,8.55,1.02
San Luis Obispo,2015-09,70.47,0.0,6.04,0.72
San Luis Obispo,2015-10,67.53,0.0,6.58,1.23
San Luis Obispo,2015-11,57.05,0.03,5.29,0.93
San Luis Obispo,2015-12,52.23,0.05,5.35,1.18
San Luis Obispo,2016-01,54.65,0.1,5.07,1.16
San Luis Obispo,2016-02,59.54,0.06,5.57,1.18
San Luis Obispo,2016-03,57.51,0.13,7.19,2.63
San Luis Obispo,2016-04,59.74,0.01,7.5,3.09
San Luis Obispo,2016-05,59.92,0.0,6.91,1.48
San Luis Obispo,2016-06,64.13,0.0,7.98,1.59
San Luis Obispo,2016-07,63.73,0.0,6.45,0.45
San Luis Obispo,2016-08,63.67,0.0,7.06,0.31
San Luis Obispo,2016-09,65.76,0.0,6.22,0.82
San Luis Obispo,2016-10,64.58,0.06,6.23,1.78
San Luis Obispo,2016-11,58.67,0.04,4.95,0.81
San Luis Obispo,2016-12,53.62,0.09,4.41,0.52
San Luis Obispo,2017-01,52.93,0.34,5.43,1.46
San Luis Obispo,2017-02,53.9,0.2,6.35,2.16
San Luis Obispo,2017-03,59.63,0.03,7.06,2.05
San Luis Obispo,2017-04,59.37,0.04,8.61,2.64
San Luis Obispo,2017-05,60.02,0.01,7.88,2.29
San Luis Obispo,2017-06,62.75,0.0,8.3,2.27
San Luis Obispo,2017-07,64.26,0.0,6.11,0.11
San Luis Obispo,2017-08,64.7,0.0,6.38,0.12
San Luis Obispo,2017-09,67.85,0.0,6.75,1.4
San Luis Obispo,2017-10,65.32,0.0,6.01,0.86
San Luis Obispo,2017-11,60.52,0.0,5.07,0.53
San Luis Obispo,2017-12,54.16,0.0,4.29,0.83
San Luis Obispo,2018-01,56.18,0.08,4.73,0.56
San Luis Obispo,2018-02,54.1,0.01,5.57,1.4
San Luis Obispo,2018-03,53.79,0.19,5.72,1.52
San Luis Obispo,2018-04,56.54,0.01,7.89,2.78
San Luis Obispo,2018-05,57.04,0.0,7.81,2.11
San Luis Obispo,2018-06,59.22,0.0,7.71,1.62
San Luis Obispo,2018-07,65.77,0.0,7.51,0.88
San Luis Obispo,2018-08,64.59,0.0,6.95,0.54
San Luis Obispo,2018-09,60.1,0.0,5.97,0.27
San Luis Obispo,2018-10,61.31,0.02,5.79,0.76
San Luis Obispo,2018-11,57.22,0.08,4.48,0.78
San Luis Obispo,2018-12,52.67,0.03,5.46,0.9
San Luis Obispo,2019-01,52.46,0.13,5.29,1.81
San Luis Obispo,2019-02,48.38,0.19,6.83,3.67
San Luis Obispo,2019-04,56.79,0.01,6.58,1.18
San Luis Obispo,2019-05,56.69,0.06,7.34,1.79
San Luis Obispo,2019-06,60.99,0.0,6.12,0.36
San Luis Obispo,2019-07,60.95,0.0,6.32,0.21
San Luis Obispo,2019-08,63.01,0.0,5.89,0.26
San Luis Obispo,2019-09,65.15,0.0,6.54,1.55
San Luis Obispo,2019-10,60.7,0.0,6.13,1.25
San Luis Obispo,2019-11,54.22,0.04,4.58,0.72
San Luis Obispo,2019-12,52.25,0.12,4.74,0.58
San Luis Obispo,2020-01,51.73,0.01,6.09,1.31
San Luis Obispo,2020-02,52.53,0.0,5.33,0.67
San Luis Obispo,2020-03,52.84,0.09,5.7,0.99
San Luis Obispo,2020-04,57.25,0.04,8.38,2.64
San Luis Obispo,2020-05,61.35,0.0,7.91,2.42
San Luis Obispo,2020-06,63.23,0.0,7.68,2.16
San Luis Obispo,2020-07,62.25,0.0,6.79,0.08
San Luis Obispo,2020-08,66.45,0.0,6.26,0.4
San Luis Obispo,2020-09,66.97,0.0,6.61,1.1
San Luis Obispo,2020-10,65.79,0.0,4.95,0.5
San Luis Obispo,2020-11,57.2,0.0,5.56,1.01
San Luis Obispo,2020-12,52.78,0.03,5.16,1.09
San Luis Obispo,2021-01,54.33,0.2,6.22,2.94
San Luis Obispo,2021-02,54.23,0.01,7.99,1.18
San Luis Obispo,2021-03,51.36,0.02,6.6,1.42
San Luis Obispo,2021-04,53.51,0.0,8.07,1.0
San Luis Obispo,2021-05,56.73,0.0,7.76,2.27
San Luis Obispo,2021-06,62.99,0.0,8.42,1.8
San Luis Obispo,2021-07,64.08,0.0,6.7,0.13
San Luis Obispo,2021-08,63.63,0.0,5.91,0.15
San Luis Obispo,2021-09,63.18,0.0,5.67,0.29
San Luis Obispo,2021-10,60.43,0.05,6.64,1.5
San Luis Obispo,2021-11,59.89,0.01,4.8,0.59
San Luis Obispo,2021-12,50.77,0.2,5.23,1.32
San Mateo,2010-01,50.71,0.0,6.69,2.71
San Mateo,2010-02,53.18,0.0,7.04,1.23
San Mateo,2010-03,54.2,0.0,9.27,2.95
San Mateo,2010-04,54.69,0.0,11.84,5.82
San Mateo,2010-05,56.19,0.0,13.59,5.69
San Mateo,2010-06,60.86,0.0,14.15,6.86
San Mateo,2010-07,61.14,0.0,11.72,1.89
San Mateo,2010-08,61.57,0.0,11.75,3.35
San Mateo,2010-09,66.3,0.0,10.38,2.21
San Mateo,2010-10,63.68,0.0,8.67,1.69
San Mateo,2010-11,54.53,0.0,7.11,1.72
San Mateo,2010-12,52.12,0.0,7.23,3.03
San Mateo,2011-01,50.06,0.0,4.95,0.18
San Mateo,2011-02,50.38,0.0,8.7,3.14
San Mateo,2011-03,53.19,0.0,9.84,3.83
San Mateo,2011-04,54.45,0.0,12.76,5.75
San Mateo,2011-05,55.63,0.0,14.61,9.62
San Mateo,2011-06,58.76,0.0,11.35,4.07
San Mateo,2011-07,60.74,0.0,11.64,2.83
San Mateo,2011-08,60.25,0.0,10.79,2.08
San Mateo,2011-09,62.15,0.0,10.18,1.49
San Mateo,2011-10,61.7,0.0,7.25,0.76
San Mateo,2011-11,53.47,0.0,7.41,0.89
San Mateo,2011-12,49.3,0.0,5.05,0.37
San Mateo,2012-01,50.39,0.0,6.52,2.28
San Mateo,2012-02,51.7,0.0,9.07,3.47
San Mateo,2012-03,52.37,0.0,10.87,6.02
San Mateo,2012-04,55.47,0.0,12.23,5.11
San Mateo,2012-05,56.65,0.0,14.42,7.53
San Mateo,2012-06,59.92,0.0,14.08,6.38
San Mateo,2012-07,60.46,0.0,11.83,3.64
San Mateo,2012-08,59.89,0.0,12.76,2.23
San Mateo,2012-09,58.42,0.0,11.47,1.7
San Mateo,2012-10,61.32,0.0,8.31,0.75
San Mateo,2012-11,57.73,0.0,6.81,2.31
San Mateo,2012-12,52.16,0.0,8.15,3.56
San Mateo,2013-01,48.61,0.0,5.55,1.08
San Mateo,2013-02,49.95,0.0,8.52,1.04
San Mateo,2013-03,52.95,0.0,9.89,2.91
San Mateo,2013-04,56.5,0.0,13.1,5.2
San Mateo,2013-05,58.51,0.0,14.63,8.23
San Mateo,2013-06,61.05,0.0,13.81,5.48
San Mateo,2013-07,60.67,0.0,11.67,2.24
San Mateo,2013-08,62.4,0.0,11.76,2.99
San Mateo,2013-09,63.92,0.0,12.43,5.12
San Mateo,2013-10,58.84,0.0,8.88,1.49
San Mateo,2013-11,56.25,0.0,6.4,0.87
San Mateo,2013-12,49.79,0.0,5.18,1.47
San Mateo,2014-01,54.09,0.0,4.59,0.55
San Mateo,2014-02,53.94,0.0,8.86,1.56
San Mateo,2014-03,57.72,0.03,8.77,1.16
San Mateo,2014-04,58.47,0.07,11.07,3.88
San Mateo,2014-05,62.2,0.0,14.41,8.26
San Mateo,2014-06,62.31,0.0,12.46,5.51
San Mateo,2014-07,65.0,0.0,11.68,2.02
San Mateo,2014-08,65.13,0.0,10.85,1.73
San Mateo,2014-09,66.23,0.01,10.15,1.19
San Mateo,2014-10,66.35,0.0,7.92,0.96
San Mateo,2014-11,59.23,0.04,5.8,0.65
San Mateo,2014-12,56.46,0.38,7.3,2.58
San Mateo,2015-01,53.38,0.0,3.27,0.15
San Mateo,2015-02,58.11,0.07,7.52,3.36
San Mateo,2015-03,58.82,0.0,9.3,1.7
San Mateo,2015-04,57.18,0.04,12.41,5.17
San Mateo,2015-05,56.93,0.0,12.47,6.16
San Mateo,2015-06,61.19,0.01,11.75,2.67
San Mateo,2015-07,64.83,0.0,11.74,3.21
San Mateo,2015-08,65.98,0.0,11.03,2.38
San Mateo,2015-09,65.01,0.0,10.01,2.09
San Mateo,2015-10,63.63,0.0,9.13,1.3
San Mateo,2015-11,54.15,0.05,7.02,1.67
San Mateo,2015-12,50.7,0.11,7.84,3.32
San Mateo,2016-01,52.48,0.18,7.34,1.98
San Mateo,2016-02,56.06,0.03,6.75,1.22
San Mateo,2016-03,57.07,0.17,11.31,5.39
San Mateo,2016-04,59.17,0.03,12.45,4.94
San Mateo,2016-05,59.54,0.0,12.2,3.56
San Mateo,2016-06,61.68,0.0,14.46,4.58
San Mateo,2016-07,61.14,0.0,13.65,2.95
San Mateo,2016-08,61.61,0.0,12.0,1.47
San Mateo,2016-09,62.86,0.0,11.42,2.47
San Mateo,2016-10,62.09,0.08,9.32,1.78
San Mateo,2016-11,58.15,0.05,6.82,0.82
San Mateo,2016-12,51.13,0.15,7.77,2.15
San Mateo,2017-01,50.56,0.3,9.13,4.43
San Mateo,2017-02,54.41,0.27,10.28,4.35
San Mateo,2017-03,55.79,0.1,10.25,2.33
San Mateo,2017-04,57.4,0.07,11.8,3.8
San Mateo,2017-05,58.66,0.0,14.66,6.47
San Mateo,2017-06,61.52,0.0,14.67,5.54
San Mateo,2017-07,62.03,0.0,13.18,1.76
San Mateo,2017-08,64.19,0.0,12.31,1.82
San Mateo,2017-09,67.84,0.01,10.39,2.02
San Mateo,2017-10,62.21,0.01,8.13,0.8
San Mateo,2017-11,57.89,0.09,6.11,0.75
San Mateo,2017-12,52.32,0.0,5.13,0.75
San Mateo,2018-01,53.15,0.16,5.7,0.69
San Mateo,2018-02,53.88,0.01,9.14,3.09
San Mateo,2018-03,54.61,0.11,8.54,2.44
San Mateo,2018-04,57.1,0.07,11.71,3.3
San Mateo,2018-05,59.11,0.0,13.66,6.54
San Mateo,2018-06,62.99,0.0,14.24,6.4
San Mateo,2018-07,63.56,0.0,13.37,1.35
San Mateo,2018-08,61.18,0.0,12.16,1.62
San Mateo,2018-09,60.06,0.0,11.68,1.98
San Mateo,2018-10,60.78,0.01,9.47,0.35
San Mateo,2018-11,56.62,0.1,6.74,1.72
San Mateo,2018-12,52.57,0.05,7.17,1.62
San Mateo,2019-01,54.16,0.09,6.92,2.24
San Mateo,2019-02,49.84,0.26,11.51,5.75
San Mateo,2019-03,53.86,0.14,8.98,2.23
San Mateo,2019-04,57.38,0.01,11.59,2.79
San Mateo,2019-05,57.31,0.06,12.29,3.31
San Mateo,2019-06,63.43,0.0,11.63,1.53
San Mateo,2019-07,62.98,0.0,12.87,3.98
San Mateo,2019-08,66.42,0.0,12.07,3.21
San Mateo,2019-09,66.33,0.0,12.63,4.22
San Mateo,2019-10,62.35,0.0,8.72,0.98
San Mateo,2019-11,54.8,0.04,7.91,1.23
San Mateo,2019-12,53.45,0.12,7.46,1.22
San Mateo,2020-01,52.14,0.04,7.29,0.81
San Mateo,2020-02,54.19,0.0,9.35,2.98
San Mateo,2020-03,54.18,0.04,8.49,1.12
San Mateo,2020-04,56.43,0.05,12.21,3.65
San Mateo,2020-05,60.62,0.01,12.42,2.58
San Mateo,2020-06,62.59,0.0,13.07,4.47
San Mateo,2020-07,61.83,0.0,12.5,1.79
San Mateo,2020-08,64.86,0.0,12.12,2.74
San Mateo,2020-09,65.91,0.0,10.47,0.63
San Mateo,2020-10,64.09,0.0,8.05,0.2
San Mateo,2020-11,54.82,0.01,7.32,1.11
San Mateo,2020-12,52.78,0.04,6.49,0.68
San Mateo,2021-01,52.74,0.09,7.01,2.79
San Mateo,2021-02,54.36,0.04,9.24,1.76
San Mateo,2021-03,54.11,0.04,10.63,3.02
San Mateo,2021-04,55.78,0.0,12.89,4.15
San Mateo,2021-05,58.23,0.0,15.47,7.31
San Mateo,2021-06,64.06,0.02,13.35,3.91
San Mateo,2021-07,62.26,0.0,12.57,1.41
San Mateo,2021-08,63.19,0.0,10.82,0.99
San Mateo,2021-09,62.72,0.0,10.54,0.75
San Mateo,2021-10,60.62,0.19,9.52,2.09
San Mateo,2021-11,57.88,0.02,5.44,0.23
San Mateo,2021-12,50.75,0.32,8.22,2.04
Santa Barbara,2010-01,53.01,0.0,3.94,2.03
Santa Barbara,2010-02,54.39,0.0,4.8,1.4
Santa Barbara,2010-03,56.29,0.0,5.57,2.66
Santa Barbara,2010-04,55.91,0.0,6.39,3.04
Santa Barbara,2010-05,59.89,0.0,7.38,4.07
Santa Barbara,2010-06,60.28,0.0,5.47,0.39
Santa Barbara,2010-07,61.87,0.0,5.33,0.38
Santa Barbara,2010-08,59.6,0.0,4.61,0.04
Santa Barbara,2010-09,61.01,0.0,4.35,0.15
Santa Barbara,2010-10,61.56,0.0,4.61,1.11
Santa Barbara,2010-11,55.39,0.0,4.64,1.59
Santa Barbara,2010-12,53.05,0.0,4.15,1.2
Santa Barbara,2011-01,52.97,0.0,2.99,0.56
Santa Barbara,2011-02,50.6,0.0,4.21,1.55
Santa Barbara,2011-03,55.51,0.0,5.45,2.4
Santa Barbara,2011-04,58.69,0.0,6.62,2.69
Santa Barbara,2011-05,58.82,0.0,6.76,3.52
Santa Barbara,2011-06,59.46,0.0,4.96,0.8
Santa Barbara,2011-07,64.08,0.0,5.21,0.21
Santa Barbara,2011-08,62.79,0.0,4.71,0.05
Santa Barbara,2011-09,62.09,0.0,4.27,0.35
Santa Barbara,2011-10,60.81,0.0,4.03,0.8
Santa Barbara,2011-11,54.08,0.0,3.57,0.98
Santa Barbara,2011-12,49.15,0.0,2.81,0.32
Santa Barbara,2012-01,52.14,0.0,2.77,0.34
Santa Barbara,2012-02,53.41,0.0,4.62,1.92
Santa Barbara,2012-03,52.37,0.0,5.11,1.45
Santa Barbara,2012-04,55.2,0.0,5.6,2.19
Santa Barbara,2012-05,59.32,0.0,5.77,1.34
Santa Barbara,2012-06,61.3,0.0,5.45,0.68
Santa Barbara,2012-07,62.4,0.0,5.24,0.15
Santa Barbara,2012-08,65.92,0.0,4.53,0.06
Santa Barbara,2012-09,65.46,0.0,4.07,0.25
Santa Barbara,2012-10,63.26,0.0,3.92,1.45
Santa Barbara,2012-11,58.13,0.0,4.07,0.84
Santa Barbara,2012-12,52.6,0.0,3.49,0.77
Santa Barbara,2013-01,50.2,0.0,3.26,0.91
Santa Barbara,2013-02,52.32,0.0,4.15,2.1
Santa Barbara,2013-03,56.25,0.0,5.14,1.66
Santa Barbara,2013-04,59.12,0.0,6.21,2.54
Santa Barbara,2013-05,63.74,0.0,6.52,1.89
Santa Barbara,2013-06,63.94,0.0,5.46,0.72
Santa Barbara,2013-07,64.99,0.0,4.93,0.2
Santa Barbara,2013-08,64.89,0.0,4.96,0.27
Santa Barbara,2013-09,66.46,0.0,4.37,0.78
Santa Barbara,2013-10,60.51,0.0,3.72,0.49
Santa Barbara,2013-11,58.05,0.0,2.94,0.42
Santa Barbara,2013-12,52.07,0.0,2.72,0.6
Santa Barbara,2014-01,56.14,0.0,3.05,0.47
Santa Barbara,2014-02,55.98,0.0,4.68,1.33
Santa Barbara,2014-03,59.65,0.0,5.7,2.36
Santa Barbara,2014-04,59.55,0.02,5.9,2.41
Santa Barbara,2014-05,64.8,0.0,6.15,3.07
Santa Barbara,2014-06,63.89,0.0,5.56,0.48
Santa Barbara,2014-07,68.48,0.0,5.46,0.37
Santa Barbara,2014-08,66.58,0.0,5.05,0.0
Santa Barbara,2014-09,68.33,0.0,4.73,0.38
Santa Barbara,2014-10,66.17,0.0,4.2,0.14
Santa Barbara,2014-11,60.8,0.04,4.1,0.26
Santa Barbara,2014-12,57.07,0.16,5.16,2.02
Santa Barbara,2015-01,55.36,0.04,2.77,0.0
Santa Barbara,2015-02,57.81,0.01,4.15,0.36
Santa Barbara,2015-03,61.19,0.01,4.62,0.55
Santa Barbara,2015-04,60.48,0.01,6.31,1.28
Santa Barbara,2015-05,59.29,0.01,6.3,1.39
Santa Barbara,2015-06,63.58,0.01,5.62,0.12
Santa Barbara,2015-07,68.2,0.0,5.87,0.14
Santa Barbara,2015-08,70.71,0.0,5.42,0.06
Santa Barbara,2015-09,71.53,0.01,4.53,0.04
Santa Barbara,2015-10,69.83,0.02,4.96,0.74
Santa Barbara,2015-11,57.11,0.0,4.8,2.31
Santa Barbara,2015-12,53.7,0.01,5.61,2.53
Santa Barbara,2016-01,55.19,0.15,5.16,1.44
Santa Barbara,2016-02,58.03,0.05,4.32,1.12
Santa Barbara,2016-03,58.54,0.06,6.57,2.96
Santa Barbara,2016-04,60.58,0.02,6.72,2.88
Santa Barbara,2016-05,59.32,0.0,6.07,0.66
Santa Barbara,2016-06,62.01,0.0,5.5,0.09
Santa Barbara,2016-07,65.31,0.0,5.7,0.07
Santa Barbara,2016-08,65.13,0.0,5.8,0.07
Santa Barbara,2016-09,65.98,0.0,5.66,0.9
Santa Barbara,2016-10,62.48,0.02,4.84,0.98
Santa Barbara,2016-11,58.31,0.03,4.01,0.65
Santa Barbara,2016-12,52.62,0.1,4.19,0.79
Santa Barbara,2017-01,52.18,0.29,4.44,0.97
Santa Barbara,2017-02,54.59,0.32,5.52,1.46
Santa Barbara,2017-03,57.09,0.03,5.51,1.99
Santa Barbara,2017-04,60.4,0.01,6.33,2.26
Santa Barbara,2017-05,59.6,0.0,6.26,0.75
Santa Barbara,2017-06,62.94,0.0,5.86,0.73
Santa Barbara,2017-07,65.37,0.0,5.29,0.02
Santa Barbara,2017-08,67.26,0.0,5.65,0.02
Santa Barbara,2017-09,66.83,0.01,5.43,0.67
Santa Barbara,2017-10,64.01,0.0,4.08,0.36
Santa Barbara,2017-11,59.22,0.0,3.81,0.53
Santa Barbara,2017-12,51.44,0.0,2.68,0.23
Santa Barbara,2018-01,55.21,0.09,3.85,1.03
Santa Barbara,2018-02,52.4,0.0,5.06,1.94
Santa Barbara,2018-03,54.98,0.18,5.41,1.11
Santa Barbara,2018-04,58.86,0.0,6.72,2.84
Santa Barbara,2018-05,59.44,0.0,5.39,0.62
Santa Barbara,2018-06,62.7,0.0,5.93,0.11
Santa Barbara,2018-07,69.01,0.0,5.57,0.14
Santa Barbara,2018-08,69.52,0.0,5.35,0.0
Santa Barbara,2018-09,64.83,0.0,4.61,0.02
Santa Barbara,2018-10,63.29,0.01,4.27,0.07
Santa Barbara,2018-11,58.6,0.02,4.01,1.28
Santa Barbara,2018-12,53.63,0.02,4.25,1.17
Santa Barbara,2019-01,53.44,0.19,5.37,1.84
Santa Barbara,2019-02,50.89,0.23,6.87,3.54
Santa Barbara,2019-03,55.7,0.13,5.68,1.25
Santa Barbara,2019-04,59.33,0.0,6.16,1.47
Santa Barbara,2019-05,59.0,0.06,6.9,2.58
Santa Barbara,2019-06,61.83,0.0,5.27,0.03
Santa Barbara,2019-07,64.04,0.0,5.31,0.05
Santa Barbara,2019-08,64.73,0.0,5.06,0.19
Santa Barbara,2019-09,67.39,0.0,5.21,0.42
Santa Barbara,2019-10,62.83,0.0,4.11,0.14
Santa Barbara,2019-11,55.76,0.04,3.76,0.38
Santa Barbara,2019-12,53.61,0.14,4.79,1.11
Santa Barbara,2020-01,53.28,0.02,3.94,0.4
Santa Barbara,2020-02,54.15,0.0,4.34,0.51
Santa Barbara,2020-03,54.69,0.1,6.26,2.3
Santa Barbara,2020-04,59.67,0.07,5.87,1.19
Santa Barbara,2020-05,62.35,0.0,6.71,1.86
Santa Barbara,2020-06,64.37,0.0,6.37,0.75
Santa Barbara,2020-07,63.23,0.0,5.71,0.09
Santa Barbara,2020-08,66.12,0.0,4.93,0.03
Santa Barbara,2020-09,65.58,0.0,4.41,0.06
Santa Barbara,2020-10,64.12,0.0,3.64,0.12
Santa Barbara,2020-11,56.44,0.0,3.86,0.58
Santa Barbara,2020-12,53.09,0.07,4.15,1.38
Santa Barbara,2021-01,52.98,0.14,4.7,2.09
Santa Barbara,2021-02,55.0,0.0,5.6,2.12
Santa Barbara,2021-03,54.09,0.03,6.14,2.31
Santa Barbara,2021-04,58.28,0.0,6.02,0.92
Santa Barbara,2021-05,59.27,0.0,6.17,0.99
Santa Barbara,2021-06,63.18,0.0,5.92,0.62
Santa Barbara,2021-07,65.38,0.0,5.67,0.02
Santa Barbara,2021-08,64.91,0.0,5.01,0.03
Santa Barbara,2021-09,62.06,0.0,4.53,0.04
Santa Barbara,2021-10,60.6,0.04,4.58,1.14
Santa Barbara,2021-11,56.45,0.0,3.28,0.03
Santa Barbara,2021-12,51.06,0.16,4.43,1.2
Santa Clara,2010-01,50.33,0.0,5.08,1.83
Santa Clara,2010-02,52.94,0.0,5.19,1.13
Santa Clara,2010-03,54.33,0.0,5.79,1.08
Santa Clara,2010-04,55.02,0.0,7.24,2.46
Santa Clara,2010-05,58.55,0.0,7.94,2.43
Santa Clara,2010-06,65.73,0.0,7.37,1.54
Santa Clara,2010-07,65.33,0.0,6.68,0.3
Santa Clara,2010-08,65.12,0.0,6.63,0.44
Santa Clara,2010-09,68.09,0.0,5.46,0.37
Santa Clara,2010-10,62.96,0.0,4.99,0.45
Santa Clara,2010-11,54.77,0.0,4.88,0.8
Santa Clara,2010-12,52.95,0.0,5.4,1.36
Santa Clara,2011-01,50.5,0.0,3.78,0.47
Santa Clara,2011-02,50.38,0.0,6.08,1.67
Santa Clara,2011-03,54.08,0.0,7.43,2.6
Santa Clara,2011-04,56.37,0.0,7.6,2.06
Santa Clara,2011-05,58.41,0.0,7.92,2.28
Santa Clara,2011-06,63.85,0.0,7.02,0.84
Santa Clara,2011-07,66.94,0.0,6.94,0.44
Santa Clara,2011-08,65.83,0.0,6.24,0.23
Santa Clara,2011-09,67.96,0.0,5.49,0.2
Santa Clara,2011-10,63.02,0.0,4.28,0.14
Santa Clara,2011-11,52.67,0.0,4.56,0.86
Santa Clara,2011-12,48.72,0.0,3.71,1.05
Santa Clara,2012-01,50.03,0.0,4.5,1.07
Santa Clara,2012-02,52.63,0.0,5.96,0.92
Santa Clara,2012-03,53.38,0.0,7.63,2.92
Santa Clara,2012-04,57.93,0.0,7.71,2.58
Santa Clara,2012-05,61.71,0.0,7.48,1.47
Santa Clara,2012-06,65.03,0.0,8.11,1.29
Santa Clara,2012-07,65.99,0.0,7.44,0.74
Santa Clara,2012-08,66.13,0.0,6.29,0.23
Santa Clara,2012-09,62.98,0.0,5.28,0.08
Santa Clara,2012-10,60.68,0.0,5.19,0.49
Santa Clara,2012-11,56.79,0.0,5.11,1.14
Santa Clara,2012-12,50.7,0.0,6.18,1.44
Santa Clara,2013-01,45.82,0.0,3.08,0.31
Santa Clara,2013-02,48.58,0.0,4.36,0.21
Santa Clara,2013-03,55.1,0.0,5.46,0.72
Santa Clara,2013-04,60.01,0.0,7.52,2.49
Santa Clara,2013-05,62.14,0.0,7.99,1.74
Santa Clara,2013-06,66.44,0.0,7.59,1.15
Santa Clara,2013-07,66.37,0.0,6.89,0.26
Santa Clara,2013-08,66.61,0.0,6.64,0.52
Santa Clara,2013-09,66.52,0.0,6.96,1.26
Santa Clara,2013-10,60.05,0.0,4.59,0.34
Santa Clara,2013-11,55.15,0.0,3.83,0.32
Santa Clara,2013-12,46.86,0.0,2.96,0.26
Santa Clara,2014-01,52.4,0.0,2.49,0.05
