Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/11/2018,AQS,180970078,1,10.1,ug/m3 LC,42,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
5/14/2018,AQS,180970078,1,15.6,ug/m3 LC,58,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
5/17/2018,AQS,180970078,1,9.5,ug/m3 LC,40,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
5/20/2018,AQS,180970078,1,11,ug/m3 LC,46,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
5/23/2018,AQS,180970078,1,5.7,ug/m3 LC,24,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
5/26/2018,AQS,180970078,1,10.7,ug/m3 LC,45,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
5/29/2018,AQS,180970078,1,9.1,ug/m3 LC,38,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/1/2018,AQS,180970078,1,8.5,ug/m3 LC,35,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/4/2018,AQS,180970078,1,4.4,ug/m3 LC,18,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/7/2018,AQS,180970078,1,11.2,ug/m3 LC,47,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/10/2018,AQS,180970078,1,7.5,ug/m3 LC,31,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/13/2018,AQS,180970078,1,9.4,ug/m3 LC,39,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/16/2018,AQS,180970078,1,16,ug/m3 LC,59,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/19/2018,AQS,180970078,1,13.6,ug/m3 LC,54,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/22/2018,AQS,180970078,1,4.6,ug/m3 LC,19,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/25/2018,AQS,180970078,1,7.4,ug/m3 LC,31,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
6/28/2018,AQS,180970078,1,7.8,ug/m3 LC,33,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/7/2018,AQS,180970078,1,6,ug/m3 LC,25,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/10/2018,AQS,180970078,1,12,ug/m3 LC,50,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/13/2018,AQS,180970078,1,15.2,ug/m3 LC,58,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/16/2018,AQS,180970078,1,11.7,ug/m3 LC,49,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/19/2018,AQS,180970078,1,10,ug/m3 LC,42,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/22/2018,AQS,180970078,1,6.8,ug/m3 LC,28,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/25/2018,AQS,180970078,1,12.3,ug/m3 LC,51,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/28/2018,AQS,180970078,1,7.5,ug/m3 LC,31,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
7/31/2018,AQS,180970078,1,7.8,ug/m3 LC,33,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/3/2018,AQS,180970078,1,12.4,ug/m3 LC,52,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/6/2018,AQS,180970078,1,11.5,ug/m3 LC,48,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/9/2018,AQS,180970078,1,9.4,ug/m3 LC,39,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/12/2018,AQS,180970078,1,14.8,ug/m3 LC,57,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/15/2018,AQS,180970078,1,17.1,ug/m3 LC,62,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/18/2018,AQS,180970078,1,9,ug/m3 LC,38,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/21/2018,AQS,180970078,1,8.7,ug/m3 LC,36,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/24/2018,AQS,180970078,1,9,ug/m3 LC,38,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/27/2018,AQS,180970078,1,18.2,ug/m3 LC,64,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
8/30/2018,AQS,180970078,1,4.5,ug/m3 LC,19,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/2/2018,AQS,180970078,1,6.5,ug/m3 LC,27,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/5/2018,AQS,180970078,1,8.8,ug/m3 LC,37,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/8/2018,AQS,180970078,1,2.8,ug/m3 LC,12,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/11/2018,AQS,180970078,1,6,ug/m3 LC,25,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/14/2018,AQS,180970078,1,9.8,ug/m3 LC,41,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/17/2018,AQS,180970078,1,11,ug/m3 LC,46,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/20/2018,AQS,180970078,1,16,ug/m3 LC,59,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/23/2018,AQS,180970078,1,5.3,ug/m3 LC,22,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/26/2018,AQS,180970078,1,4.3,ug/m3 LC,18,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
9/29/2018,AQS,180970078,1,5.4,ug/m3 LC,23,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/2/2018,AQS,180970078,1,8.9,ug/m3 LC,37,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/5/2018,AQS,180970078,1,8.4,ug/m3 LC,35,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/8/2018,AQS,180970078,1,11.3,ug/m3 LC,47,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/11/2018,AQS,180970078,1,2,ug/m3 LC,8,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/14/2018,AQS,180970078,1,7.2,ug/m3 LC,30,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/17/2018,AQS,180970078,1,4.7,ug/m3 LC,20,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/20/2018,AQS,180970078,1,3.9,ug/m3 LC,16,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/23/2018,AQS,180970078,1,5.2,ug/m3 LC,22,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/26/2018,AQS,180970078,1,9.5,ug/m3 LC,40,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/29/2018,AQS,180970078,1,8,ug/m3 LC,33,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/1/2018,AQS,180970078,1,1.6,ug/m3 LC,7,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/4/2018,AQS,180970078,1,5.4,ug/m3 LC,23,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/7/2018,AQS,180970078,1,2.9,ug/m3 LC,12,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/10/2018,AQS,180970078,1,12.8,ug/m3 LC,52,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/13/2018,AQS,180970078,1,12.8,ug/m3 LC,52,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/16/2018,AQS,180970078,1,13.5,ug/m3 LC,54,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/19/2018,AQS,180970078,1,10.1,ug/m3 LC,42,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/22/2018,AQS,180970078,1,24.2,ug/m3 LC,76,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/25/2018,AQS,180970078,1,10.9,ug/m3 LC,45,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/28/2018,AQS,180970078,1,11,ug/m3 LC,46,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/1/2018,AQS,180970078,1,7.3,ug/m3 LC,30,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/4/2018,AQS,180970078,1,7.5,ug/m3 LC,31,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/7/2018,AQS,180970078,1,15.5,ug/m3 LC,58,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/10/2018,AQS,180970078,1,23.7,ug/m3 LC,75,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/13/2018,AQS,180970078,1,15,ug/m3 LC,57,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/16/2018,AQS,180970078,1,8.8,ug/m3 LC,37,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/19/2018,AQS,180970078,1,13.8,ug/m3 LC,55,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/22/2018,AQS,180970078,1,9.4,ug/m3 LC,39,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/25/2018,AQS,180970078,1,9,ug/m3 LC,38,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/28/2018,AQS,180970078,1,4.5,ug/m3 LC,19,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/31/2018,AQS,180970078,1,5.3,ug/m3 LC,22,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/1/2018,AQS,180970078,4,8.2,ug/m3 LC,34,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/2/2018,AQS,180970078,4,14.7,ug/m3 LC,56,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/3/2018,AQS,180970078,4,10.9,ug/m3 LC,45,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/4/2018,AQS,180970078,4,10.1,ug/m3 LC,42,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/5/2018,AQS,180970078,4,9.9,ug/m3 LC,41,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/6/2018,AQS,180970078,4,13.8,ug/m3 LC,55,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/7/2018,AQS,180970078,4,10.3,ug/m3 LC,43,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/8/2018,AQS,180970078,4,11.2,ug/m3 LC,47,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/9/2018,AQS,180970078,4,16.8,ug/m3 LC,61,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/10/2018,AQS,180970078,4,10.6,ug/m3 LC,44,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/11/2018,AQS,180970078,4,3.1,ug/m3 LC,13,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/12/2018,AQS,180970078,4,0.9,ug/m3 LC,4,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/13/2018,AQS,180970078,4,4.7,ug/m3 LC,20,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/14/2018,AQS,180970078,4,18.4,ug/m3 LC,64,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/15/2018,AQS,180970078,4,9.5,ug/m3 LC,40,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/16/2018,AQS,180970078,4,11.1,ug/m3 LC,46,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/17/2018,AQS,180970078,4,16.1,ug/m3 LC,59,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/18/2018,AQS,180970078,4,15.4,ug/m3 LC,58,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/19/2018,AQS,180970078,4,14.3,ug/m3 LC,56,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/20/2018,AQS,180970078,4,6.9,ug/m3 LC,29,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/21/2018,AQS,180970078,4,10.5,ug/m3 LC,44,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/22/2018,AQS,180970078,4,6.1,ug/m3 LC,25,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/23/2018,AQS,180970078,4,1.3,ug/m3 LC,5,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/24/2018,AQS,180970078,4,4.3,ug/m3 LC,18,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/25/2018,AQS,180970078,4,11.2,ug/m3 LC,47,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/26/2018,AQS,180970078,4,8.5,ug/m3 LC,35,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/27/2018,AQS,180970078,4,7.6,ug/m3 LC,32,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/28/2018,AQS,180970078,4,12.7,ug/m3 LC,52,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/29/2018,AQS,180970078,4,5.4,ug/m3 LC,23,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/30/2018,AQS,180970078,4,9.6,ug/m3 LC,40,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
1/31/2018,AQS,180970078,4,6.3,ug/m3 LC,26,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
2/1/2018,AQS,180970078,4,5.1,ug/m3 LC,21,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
2/2/2018,AQS,180970078,4,5.1,ug/m3 LC,21,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
2/3/2018,AQS,180970078,4,5.6,ug/m3 LC,23,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
2/4/2018,AQS,180970078,4,2.6,ug/m3 LC,11,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
